day(UT),time(UT), mjd(day), sol(deg), ra(deg), ra sd(deg), de(deg), de sd(deg), vg(km/s), vg sd(km/s), a(AU), a sd(AU), 1/a(1/AU), 1/a sd(1/AU), q(AU), q sd(AU), e, e sd, peri(deg), peri sd(deg), node(deg), incl(deg), incl sd(deg), amag, dur(sec), lng1(deg), lat1(deg), H1(km), lng2(deg), lat2(deg), H2(km), L(km), Nrstar, Qc(deg), Ncam,  Er(deg), Ncam_org, Er_org (deg), Shower, dr, dv, dd, ZF, NightTime(hour), ZHR, 
2023/08/26, 17:33:13,60182.73141,152.9124,35.349,0,-4.351,0,61.718,0,51.622,0,0.0194,0,0.448,0,0.9913,0,96.837,0,332.9122,138.4459,0,-0.9,0.484,137.1709,35.4586,111.2,137.0556,35.6207,89.2,30.5,101,61,4,0,4,0, spo,-1,-1,-1,1.387,7.87,0.1762,
2023/08/26, 17:34:26,60182.73225,152.9132,9.729,0,40.05,0,54.344,0,10.948,0,0.0913,0,0.538,0,0.9509,0,267.6865,0,152.9132,104.0572,0,-0.6,0.45,137.1807,35.5961,111,137.1996,35.5778,86.2,25,98,71.1,3,0,3,0, spo,-1,-1,-1,1.005,7.87,0.1277,
2023/08/26, 18:33:02,60182.77294,152.9524,41,0,19.711,0,69.793,0,-8.428,0,-0.1187,0,0.751,0,1.0891,0,239.5014,0,152.954,173.0727,0,-0.4,0.234,136.8117,34.8235,110.6,136.7771,34.8611,94.3,17.2,95,27,2,0,2,0, spo,-1,-1,-1,1.053,7.93,0.1327,
2023/08/26, 18:50:46,60182.78527,152.9643,19.463,0,32.801,0,58.472,0,6.473,0,0.1545,0,0.46,0,0.9289,0,277.5149,0,152.9645,125.7086,0,-1.3,0.25,136.7701,34.6097,103,136.8031,34.6113,88.4,14.9,106,85.8,2,0,2,0, spo,-1,-1,-1,1.021,7.95,0.1284,
2023/08/26, 18:57:46,60182.79013,152.969,55.677,0,15.317,0,62.469,0,1.407,0,0.7106,0,0.923,0,0.3444,0,48.7043,0,332.9677,171.8551,0,-0.1,0.083,137.1254,35.488,96.2,137.1062,35.503,91.3,5.5,133,19.2,2,0,2,0, spo,-1,-1,-1,1.12,7.88,0.1421,
2023/08/26, 19:04:59,60182.79513,152.9738,96.409,0,46.257,0,53.428,0,1.717,0,0.5823,0,0.379,0,0.7794,0,64.7148,0,152.974,120.6742,0,-0.1,0.267,137.0516,34.6042,105.6,136.9634,34.5563,95.6,14,87,44.1,2,0,2,0, spo,-1,-1,-1,1.411,7.96,0.1773,
2023/08/27, 16:31:36,60183.68862,153.8359,8.098,0,40.413,0,54.452,0,-125.795,0,-0.0079,0,0.54,0,1.0043,0,265.9361,0,153.836,101.3686,0,-3.3,0.267,136.7226,37.0016,110.7,136.7043,36.9927,95.6,15.1,49,25.4,2,0,2,0, spo,-1,-1,-1,1.009,7.8,0.1294,
2023/08/27, 17:24:07,60183.72509,153.8711,93.868,0,11.238,0,60.607,0,3.395,0,0.2946,0,0.391,0,0.885,0,252.1404,0,333.8708,149.7235,0,-1.8,0.284,138.1993,36.4391,98.5,138.0054,36.4315,93.5,18.4,12,28.6,2,0,2,0, spo,-1,-1,-1,3.663,7.84,0.467,
2023/08/27, 19:12:32,60183.80038,153.9438,32.864,0,17.623,0,64.966,0,24.612,0,0.0406,0,0.471,0,0.9808,0,274.4218,0,153.9448,170.5394,0,-2.7,0.2,139.002,36.3078,104,139.0258,36.3449,91.3,13.6,10,2.8,2,0,2,0, spo,-1,-1,-1,1.065,7.85,0.1357,
2023/08/27, 19:23:35,60183.80805,153.9512,49.282,0,7.38,0,38.43,0,0.571,0,1.7512,0,0.059,0,0.896,0,172.6107,0,333.951,135.2797,0,3.4,0.117,136.3515,34.6413,75.9,136.3424,34.6701,69.4,7.3,102,48.6,2,0,2,0, spo,-1,-1,-1,1.126,7.99,0.141,
2023/08/27, 19:26:35,60183.81013,153.9532,23.473,0,50.438,0,53.302,0,2.448,0,0.4086,0,0.785,0,0.6792,0,243.3363,0,153.9532,107.2533,0,-0.7,0.35,137.1346,35.5956,107.7,137.1814,35.5467,89.5,19.5,64,65.1,3,0,3,0, spo,-1,-1,-1,1.069,7.92,0.135,
